STATION,NAME,DATE,PRCP (in)
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/1994,0.82
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/1994,0.12
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/1994,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/1994,0.96
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/1994,0.44
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/1994,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/1994,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/1994,0.21
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/1994,0.67
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/1994,0.55
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/1994,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/1994,0.46
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/1994,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/1994,0.76
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/1994,0.53
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/1994,1
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/1994,0.35
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/1994,0.08
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/1994,1.17
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/1994,1.85
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/1994,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/1994,0.07
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/1994,0.03
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/1994,0.33
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/1994,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/1994,0.44
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/1994,0.45
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/1994,0.79
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/1994,0.71
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/1994,0.06
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/1994,0.4
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/1994,0.1
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/1994,0.26
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/1994,0.05
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/1994,0.06
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/1994,0.37
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/1994,0.61
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/1994,0.84
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/1994,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/1994,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/1994,0.14
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/1994,0.47
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/1994,0.28
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/1994,1.09
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/1994,0.45
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/1994,1.05
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/1994,0.94
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/1994,0.09
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/1994,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/1994,0.89
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/1994,0.11
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/1994,0.19
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/1994,0.18
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/1994,0.42
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/1994,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/1994,0.07
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/1995,0.33
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/1995,0.35
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/1995,0.31
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/1995,0.74
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/1995,0.06
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/1995,0.11
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/1995,0.05
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/1995,0.36
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/1995,1.41
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/1995,1.26
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/1995,0.42
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/1995,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/1995,0.07
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/1995,0.23
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/1995,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/1995,0.03
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/1995,1.06
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/1995,0.71
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/1995,0.16
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/1995,0.06
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/1995,0.1
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/1995,0.21
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/1995,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/1995,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/1995,0.14
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/1995,0.56
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/1995,0.52
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/1995,0.31
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/1995,0.03
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/1995,0.12
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/1995,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/1995,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/1995,0.49
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/1995,0.46
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/1995,0.12
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/1995,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/1995,0.26
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/1995,0.03
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/1995,0.05
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/1995,0.42
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/1995,0.18
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/1995,0.08
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/1995,0.15
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/1995,0.28
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/1995,0.1
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/1995,0.68
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/1995,0.25
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/1995,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/1995,0.11
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/1995,0.99
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/1995,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/1995,0.44
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/1995,0.04
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/1995,0.02
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/1995,0.08
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/1995,0.01
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/1995,0.07
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/1995,0.5
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/1995,0.08
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/1995,0.36
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/1995,0.26
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/1995,0.46
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/1995,0.03
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/1995,3.13
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/1995,0.23
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/1995,0.66
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/1995,0.09
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/1995,0
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/1995,0.33
