ZIP5,AFFGEOID10,GEOID10,ALAND10,AWATER10
72935,8600000US72935,72935,8470165,0
72044,8600000US72044,72044,159941002,11556141
33312,8600000US33312,33312,28771999,1184376
33981,8600000US33981,33981,62875878,12394357
33035,8600000US33035,33035,53815366,846039
10924,8600000US10924,10924,99312455,634754
14618,8600000US14618,14618,25053571,167697
10953,8600000US10953,10953,2850764,34680
89044,8600000US89044,89044,81182981,0
89428,8600000US89428,89428,3178760,0
03751,8600000US03751,3751,7895414,548517
03290,8600000US03290,3290,118574507,4782909
03220,8600000US03220,3220,79287918,4808508
03057,8600000US03057,3057,43680254,212964
12980,8600000US12980,12980,662497495,8880171
28676,8600000US28676,28676,74062760,358858
55122,8600000US55122,55122,29181369,1502412
08081,8600000US08081,8081,69263302,645793
13304,8600000US13304,13304,45029112,603772
12839,8600000US12839,12839,84290342,559286
63730,8600000US63730,63730,312031362,2487631
64638,8600000US64638,64638,170653879,222464
27858,8600000US27858,27858,156040741,525556
27973,8600000US27973,27973,97488415,156116
65685,8600000US65685,65685,86350752,46047
64436,8600000US64436,64436,82986908,1270551
59440,8600000US59440,59440,441454389,3412381
15432,8600000US15432,15432,1658722,333919
15054,8600000US15054,15054,338257,0
14757,8600000US14757,14757,119621043,244818
13635,8600000US13635,13635,143125671,2904061
12903,8600000US12903,12903,1496372,6877
10710,8600000US10710,10710,11863714,673779
73632,8600000US73632,73632,524359647,2876629
73762,8600000US73762,73762,486823881,5293273
73169,8600000US73169,73169,17217094,53059
10973,8600000US10973,10973,21742584,332900
11216,8600000US11216,11216,2421197,0
13641,8600000US13641,13641,801664,11436
11788,8600000US11788,11788,22273085,0
14141,8600000US14141,14141,182617299,392658
08867,8600000US08867,8867,75508983,226674
38233,8600000US38233,38233,246524894,912370
38369,8600000US38369,38369,100471358,49836
14220,8600000US14220,14220,9866559,127183
15533,8600000US15533,15533,96472501,726362
17748,8600000US17748,17748,1353387,0
15216,8600000US15216,15216,8864938,0
37220,8600000US37220,37220,19278077,302117
08832,8600000US08832,8832,3780921,560641
07073,8600000US07073,7073,9631590,852464
88001,8600000US88001,88001,29428808,0
13160,8600000US13160,13160,55137930,46722
56078,8600000US56078,56078,56217037,8809
55102,8600000US55102,55102,8429720,708202
55014,8600000US55014,55014,48367382,7839644
56584,8600000US56584,56584,352776766,2584835
56025,8600000US56025,56025,129712486,33605
14305,8600000US14305,14305,21263045,112763
12518,8600000US12518,12518,25697780,305894
49082,8600000US49082,49082,222636088,4586302
48050,8600000US48050,48050,48076093,169262
58243,8600000US58243,58243,225768411,0
58363,8600000US58363,58363,164963201,397073
58790,8600000US58790,58790,475846673,1525871
38736,8600000US38736,38736,160231924,1292589
15853,8600000US15853,15853,390223580,2674186
38559,8600000US38559,38559,50511239,871284
37022,8600000US37022,37022,221138155,15150
37305,8600000US37305,37305,51391706,0
46127,8600000US46127,46127,61232945,0
49070,8600000US49070,49070,68377014,1540921
48101,8600000US48101,48101,18197456,107233
56309,8600000US56309,56309,141862550,27539265
55003,8600000US55003,55003,5412684,2882501
56063,8600000US56063,56063,109212560,21269311
12182,8600000US12182,12182,35587157,1490271
12436,8600000US12436,12436,39763595,358425
10012,8600000US10012,10012,837302,0
48174,8600000US48174,48174,106186893,588279
48096,8600000US48096,48096,94741235,296402
48095,8600000US48095,48095,43842438,899609
07821,8600000US07821,7821,112301867,3869804
07046,8600000US07046,7046,6833556,687087
07067,8600000US07067,7067,10404444,10931
07009,8600000US07009,7009,10971992,319251
10577,8600000US10577,10577,17438862,84358
46764,8600000US46764,46764,88497687,420265
46049,8600000US46049,46049,69693193,6187
47832,8600000US47832,47832,109792618,58511
56569,8600000US56569,56569,327176664,22411536
56438,8600000US56438,56438,372081208,6426063
56450,8600000US56450,56450,66438594,14582509
55410,8600000US55410,55410,7710250,0
55117,8600000US55117,55117,23977135,1615427
55116,8600000US55116,55116,14125319,1377341
56226,8600000US56226,56226,81615702,146715
10034,8600000US10034,10034,2823927,11193
56207,8600000US56207,56207,121943760,5282940
55388,8600000US55388,55388,103913477,4655358
55042,8600000US55042,55042,63395333,5587578
55810,8600000US55810,55810,132969458,137194
52641,8600000US52641,52641,548473588,3233387
50039,8600000US50039,50039,60611304,32941
50862,8600000US50862,50862,56002800,215401
50641,8600000US50641,50641,122810405,209379
50444,8600000US50444,50444,55947793,19090
84774,8600000US84774,84774,107534338,0
84403,8600000US84403,84403,93233135,32386
37214,8600000US37214,37214,65058544,4675917
38558,8600000US38558,38558,58184183,1990915
55005,8600000US55005,55005,50173234,2426942
15860,8600000US15860,15860,321805132,2184541
15110,8600000US15110,15110,4708763,563601
15460,8600000US15460,15460,1083960,181956
92808,8600000US92808,92808,13197235,0
34601,8600000US34601,34601,315325481,8339897
33620,8600000US33620,33620,2296953,14347
32801,8600000US32801,32801,5917484,378053
33405,8600000US33405,33405,11600412,1416754
32725,8600000US32725,32725,59343753,24480012
84745,8600000US84745,84745,44724426,0
49045,8600000US49045,49045,224579684,6803395
48212,8600000US48212,48212,13871182,26408
75459,8600000US75459,75459,206175551,808733
39755,8600000US39755,39755,177479773,1932914
21756,8600000US21756,21756,54168241,28102
02482,8600000US02482,2482,10910005,1042544
02779,8600000US02779,2779,42767441,2364453
01330,8600000US01330,1330,86289946,631865
28431,8600000US28431,28431,194892414,469440
45403,8600000US45403,45403,10057214,855597
45622,8600000US45622,45622,37488592,55216
58231,8600000US58231,58231,317544339,1231076
64836,8600000US64836,64836,471665111,1908814
63115,8600000US63115,63115,11043935,25217
65786,8600000US65786,65786,279036873,1614123
68767,8600000US68767,68767,546293437,3302028
68624,8600000US68624,68624,179368010,5938140
48114,8600000US48114,48114,85591618,4426205
63750,8600000US63750,63750,23279063,130538
01050,8600000US01050,1050,99264992,2581156
10035,8600000US10035,10035,3689135,0
14609,8600000US14609,14609,18792415,2113829
12308,8600000US12308,12308,5842445,166073
11727,8600000US11727,11727,23593983,0
40370,8600000US40370,40370,215490581,1891354
42045,8600000US42045,42045,93104952,10129219
65614,8600000US65614,65614,215897673,947
13733,8600000US13733,13733,234972990,1724326
13120,8600000US13120,13120,44283972,186204
64048,8600000US64048,64048,121286453,253912
63021,8600000US63021,63021,57091019,512199
63303,8600000US63303,63303,51335118,4065707
65731,8600000US65731,65731,3650073,231002
49730,8600000US49730,49730,241944166,1005004
65051,8600000US65051,65051,313301330,1136655
40012,8600000US40012,40012,25942161,257096
72562,8600000US72562,72562,213721007,4145690
74572,8600000US74572,74572,111146909,894696
74361,8600000US74361,74361,442968374,17541382
73553,8600000US73553,73553,111807016,415175
87040,8600000US87040,87040,46347079,7913
79326,8600000US79326,79326,99606448,0
23224,8600000US23224,23224,30201872,742491
43338,8600000US43338,43338,248881355,1046024
63846,8600000US63846,63846,284961369,1649673
38011,8600000US38011,38011,152633287,135024
38114,8600000US38114,38114,19544972,0
37110,8600000US37110,37110,957399241,778443
72550,8600000US72550,72550,119219249,1628801
06798,8600000US06798,6798,94172529,736698
64720,8600000US64720,64720,338980078,1821460
63937,8600000US63937,63937,488050951,1235832
08027,8600000US08027,8027,19141047,7639923
08837,8600000US08837,8837,23405693,1782236
08109,8600000US08109,8109,12607458,339946
68019,8600000US68019,68019,191161352,109499
68648,8600000US68648,68648,107138612,1115828
69042,8600000US69042,69042,109275964,0
20611,8600000US20611,20611,18243779,33481
78609,8600000US78609,78609,60788625,32525410
39189,8600000US39189,39189,204286266,604732
87006,8600000US87006,87006,149396719,846669
87120,8600000US87120,87120,99609754,1373099
27613,8600000US27613,27613,63721311,418870
87538,8600000US87538,87538,201655031,0
88136,8600000US88136,88136,865106355,499385
63557,8600000US63557,63557,269300635,843061
07928,8600000US07928,7928,22377308,733489
07057,8600000US07057,7057,2546727,126774
38646,8600000US38646,38646,275120329,474513
49233,8600000US49233,49233,55480255,2496952
48471,8600000US48471,48471,261259793,108436
63034,8600000US63034,63034,48492384,6006874
27103,8600000US27103,27103,48042255,279785
56276,8600000US56276,56276,142127682,7418602
56524,8600000US56524,56524,104376292,19599905
73079,8600000US73079,73079,194280611,293126
28605,8600000US28605,28605,74956301,536532
28097,8600000US28097,28097,78720700,0
20866,8600000US20866,20866,18308306,618521
12571,8600000US12571,12571,149958878,1682533
12058,8600000US12058,12058,49810352,793231
28226,8600000US28226,28226,38621981,416794
14487,8600000US14487,14487,86513793,0
12066,8600000US12066,12066,87225204,2524819
16845,8600000US16845,16845,314452188,2676997
19014,8600000US19014,19014,23290794,7061
15222,8600000US15222,15222,2104496,676258
21155,8600000US21155,21155,56681619,174624
20783,8600000US20783,20783,14565054,25155
21810,8600000US21810,21810,25003386,289822
58355,8600000US58355,58355,114960976,1607271
45727,8600000US45727,45727,80935837,325809
74748,8600000US74748,74748,100680678,858334
16656,8600000US16656,16656,74271323,406521
18256,8600000US18256,18256,2814973,0
78672,8600000US78672,78672,34293221,9859894
75573,8600000US75573,75573,25774101,5676134
73543,8600000US73543,73543,179965693,714709
74349,8600000US74349,74349,3596798,173645
03810,8600000US03810,3810,60297834,47574121
03841,8600000US03841,3841,28395644,1748717
03249,8600000US03249,3249,100589478,38044837
08629,8600000US08629,8629,2062278,0
14031,8600000US14031,14031,48476181,596140
10457,8600000US10457,10457,2743123,0
83436,8600000US83436,83436,242438395,659663
52236,8600000US52236,52236,74195526,18621
52211,8600000US52211,52211,236011969,560213
52334,8600000US52334,52334,43078954,0
06242,8600000US06242,6242,67477727,971479
61011,8600000US61011,61011,98829196,30528
61477,8600000US61477,61477,130085373,83793
52356,8600000US52356,52356,232403016,0
51531,8600000US51531,51531,73952417,0
93287,8600000US93287,93287,144693995,0
72458,8600000US72458,72458,67330684,3210906
37143,8600000US37143,37143,71597621,0
67501,8600000US67501,67501,476506769,3270221
66546,8600000US66546,66546,99122245,1148227
03740,8600000US03740,3740,88837131,1093587
03261,8600000US03261,3261,72806733,5685601
07045,8600000US07045,7045,18304516,815936
07885,8600000US07885,7885,39019811,1868935
30126,8600000US30126,30126,53654566,407080
91107,8600000US91107,91107,21311977,167967
38235,8600000US38235,38235,19686993,0
38587,8600000US38587,38587,78876721,3926255
75070,8600000US75070,75070,61850942,618426
28128,8600000US28128,28128,176602077,9608021
77429,8600000US77429,77429,99055162,1166143
77039,8600000US77039,77039,26165069,116710
96780,8600000US96780,96780,7722731,9570849
96725,8600000US96725,96725,203206609,17386
96814,8600000US96814,96814,3225412,1113499
62367,8600000US62367,62367,295810293,20505
61443,8600000US61443,61443,252605059,46643
67635,8600000US67635,67635,274713420,5302
58484,8600000US58484,58484,153442217,963919
47993,8600000US47993,47993,366977244,1548523
46148,8600000US46148,46148,132251092,589169
76086,8600000US76086,76086,38066513,48087
43155,8600000US43155,43155,78389125,1129304
47532,8600000US47532,47532,180727499,1196578
50120,8600000US50120,50120,43941417,0
91739,8600000US91739,91739,76135070,21276
92620,8600000US92620,92620,18268880,95195
90713,8600000US90713,90713,8790088,0
91505,8600000US91505,91505,13054365,8433
94402,8600000US94402,94402,12595920,0
91360,8600000US91360,91360,37441013,0
06795,8600000US06795,6795,67870954,1193039
06066,8600000US06066,6066,45862858,988545
30907,8600000US30907,30907,62135444,3172712
57030,8600000US57030,57030,389009474,1012323
66109,8600000US66109,66109,119187585,3202657
46939,8600000US46939,46939,244710465,1173219
72629,8600000US72629,72629,113163922,310862
72055,8600000US72055,72055,237874832,20842350
47022,8600000US47022,47022,88067602,0
50124,8600000US50124,50124,54098666,0
50136,8600000US50136,50136,100569961,35423
52077,8600000US52077,52077,83706862,24155
67072,8600000US67072,67072,308820558,1509198
67330,8600000US67330,67330,153512418,1218190
37888,8600000US37888,37888,141291759,3499783
15362,8600000US15362,15362,67042875,111229
45645,8600000US45645,45645,121039288,346444
16928,8600000US16928,16928,89277054,0
32124,8600000US32124,32124,116872800,769434
33324,8600000US33324,33324,23771534,433493
27888,8600000US27888,27888,123312402,58533
73761,8600000US73761,73761,262265480,768952
72413,8600000US72413,72413,97069929,2119851
32405,8600000US32405,32405,49222663,11739869
32807,8600000US32807,32807,20920505,564630
37047,8600000US37047,37047,157622026,0
38139,8600000US38139,38139,22970251,162849
46038,8600000US46038,46038,40922177,1051839
67022,8600000US67022,67022,493526216,44955
04674,8600000US04674,4674,21965026,48525443
04685,8600000US04685,4685,37185434,139663894
73701,8600000US73701,73701,375962433,448393
58052,8600000US58052,58052,393144039,161000
58327,8600000US58327,58327,410453136,39190530
45424,8600000US45424,45424,81558661,823668
27229,8600000US27229,27229,228263670,397789
73650,8600000US73650,73650,498366970,4178103
47345,8600000US47345,47345,76969140,373259
46504,8600000US46504,46504,169751616,146853
41764,8600000US41764,41764,49414526,242446
50479,8600000US50479,50479,150183694,0
50675,8600000US50675,50675,287086641,150772
04609,8600000US04609,4609,109391565,50489515
60629,8600000US60629,60629,17617067,161566
66754,8600000US66754,66754,119979116,900511
97267,8600000US97267,97267,18923349,568978
41219,8600000US41219,41219,118106911,960558
44632,8600000US44632,44632,70858909,1161462
43068,8600000US43068,43068,50114388,310816
43332,8600000US43332,43332,163813464,39048
16364,8600000US16364,16364,86519123,24747
50106,8600000US50106,50106,170041704,99380
52543,8600000US52543,52543,53378309,19751
52553,8600000US52553,52553,216231091,2103435
71766,8600000US71766,71766,188957668,324417
95701,8600000US95701,95701,86311902,218665
06515,8600000US06515,6515,11805810,79728
06794,8600000US06794,6794,35185315,0
41572,8600000US41572,41572,117958497,0
34448,8600000US34448,34448,188776362,66514979
17851,8600000US17851,17851,39237405,374548
70783,8600000US70783,70783,51676580,4742103
40863,8600000US40863,40863,65713543,98428
72585,8600000US72585,72585,58228846,0
95127,8600000US95127,95127,33661850,0
28391,8600000US28391,28391,91751202,87443
19808,8600000US19808,19808,36216784,5739
33972,8600000US33972,33972,64822236,1196648
61350,8600000US61350,61350,398081821,13764694
62436,8600000US62436,62436,58056728,0
74851,8600000US74851,74851,220780102,2949194
15205,8600000US15205,15205,26690512,0
70591,8600000US70591,70591,441006610,2344665
34785,8600000US34785,34785,197506211,8528142
32580,8600000US32580,32580,32434464,2050980
33101,8600000US33101,33101,17695,0
27807,8600000US27807,27807,129439000,534411
44312,8600000US44312,44312,49590689,895430
45876,8600000US45876,45876,1552876,8132
40117,8600000US40117,40117,49451178,650558
62930,8600000US62930,62930,183537871,1297029
60962,8600000US60962,60962,104710129,175442
62421,8600000US62421,62421,137208643,0
17551,8600000US17551,17551,26125435,545499
15555,8600000US15555,15555,194409,0
15492,8600000US15492,15492,1560971,165960
97449,8600000US97449,97449,115982036,8538411
15202,8600000US15202,15202,11387312,1008662
15770,8600000US15770,15770,10592916,51581
87048,8600000US87048,87048,28600047,425965
34215,8600000US34215,34215,1141987,2100247
33966,8600000US33966,33966,22714534,566568
