transactionid,num_items_purchase,total_price,date,store,category,price per item
3085,1,12.47,2019.05.16,CherryCreek,meat,12.47
3085,2,16.2,2019.05.16,CherryCreek,dairy,8.1
3085,2,29.22,2019.05.16,CherryCreek,freezer,14.61
3086,3,3.41,2019.02.11,WashingtonPark,dairy,1.136666667
3087,8,12.94,2019.07.14,HighlandsRanch,softdrinks,1.6175
3088,4,13.99,2019.12.06,HighlandsRanch,meat,3.4975
3088,6,19.93,2019.12.06,HighlandsRanch,produce,3.321666667
3088,6,52.57,2019.12.06,HighlandsRanch,dairy,8.761666667
3089,1,13.3,2019.07.16,CherryCreek,dairy,13.3
3089,6,128.96,2019.07.16,CherryCreek,beer,21.49333333
3090,1,16.38,2019.02.03,UnionStation,softdrinks,16.38
3091,4,27.77,2019.04.01,Tamarac,beer,6.9425
3091,5,44.12,2019.04.01,Tamarac,bakery,8.824
3091,2,6.35,2019.04.01,Tamarac,household,3.175
3092,2,8.8,2019.04.09,UnionStation,dairy,4.4
3093,4,4.27,2019.07.13,GovernorsRanch,bakery,1.0675
3093,9,27.13,2019.07.13,GovernorsRanch,meat,3.014444444
3094,4,14.36,2019.02.21,CastleRock,freezer,3.59
3094,1,1.91,2019.02.21,CastleRock,dairy,1.91
3095,2,24.51,2019.02.01,WashingtonPark,softdrinks,12.255
3095,4,16.93,2019.02.01,WashingtonPark,beer,4.2325
3095,1,0.51,2019.02.01,WashingtonPark,meat,0.51
3095,2,14.84,2019.02.01,WashingtonPark,produce,7.42
3096,1,8.81,2019.06.01,UnionStation,freezer,8.81
3096,1,18.21,2019.06.01,UnionStation,snack,18.21
3097,1,10.23,2019.03.13,CherryCreek,beer,10.23
3097,1,4.12,2019.03.13,CherryCreek,meat,4.12
3097,3,24.28,2019.03.13,CherryCreek,dairy,8.093333333
3098,1,0.41,2019.12.17,UnionStation,produce,0.41
3098,1,7.4,2019.12.17,UnionStation,beer,7.4
3099,6,48.25,2019.10.03,Tamarac,softdrinks,8.041666667
3099,2,9.63,2019.10.03,Tamarac,household,4.815
3099,4,28.31,2019.10.03,Tamarac,dairy,7.0775
3100,11,119.81,2019.08.29,WashingtonPark,beer,10.89181818
3100,4,6.14,2019.08.29,WashingtonPark,freezer,1.535
3101,6,19.31,2019.07.02,ColoradoBlvd,softdrinks,3.218333333
3101,7,61.37,2019.07.02,ColoradoBlvd,dairy,8.767142857
3101,7,18.73,2019.07.02,ColoradoBlvd,snack,2.675714286
3102,2,11.47,2019.10.03,HighlandsRanch,dairy,5.735
3102,12,133,2019.10.03,HighlandsRanch,beer,11.08333333
3103,4,28.15,2019.03.17,Tamarac,dairy,7.0375
3104,1,3.92,2019.04.07,SouthGlenn,household,3.92
3104,6,17.25,2019.04.07,SouthGlenn,beer,2.875
3105,10,17.53,2019.05.11,SouthGlenn,produce,1.753
3105,10,13.63,2019.05.11,SouthGlenn,snack,1.363
3106,7,8.18,2019.11.08,SouthGlenn,snack,1.168571429
3106,6,33.31,2019.11.08,SouthGlenn,dairy,5.551666667
3106,6,1.13,2019.11.08,SouthGlenn,produce,0.188333333
3106,6,40.9,2019.11.08,SouthGlenn,bakery,6.816666667
3107,1,9.2,2019.03.31,CherryCreek,produce,9.2
3107,1,4.8,2019.03.31,CherryCreek,household,4.8
3107,1,10.34,2019.03.31,CherryCreek,meat,10.34
3108,2,32.71,2019.10.16,GovernorsRanch,meat,16.355
3109,15,124.79,2019.08.16,CastleRock,meat,8.319333333
3109,6,13.89,2019.08.16,CastleRock,produce,2.315
3110,1,15.19,2019.09.17,CherryCreek,household,15.19
3111,2,18.71,2019.07.18,WashingtonPark,bakery,9.355
3112,3,55.37,2019.04.16,CherryCreek,beer,18.45666667
3112,3,39.24,2019.04.16,CherryCreek,dairy,13.08
3112,2,35.11,2019.04.16,CherryCreek,softdrinks,17.555
3112,2,15.53,2019.04.16,CherryCreek,bakery,7.765
3113,3,14.47,2019.03.25,CastleRock,dairy,4.823333333
3113,10,11.19,2019.03.25,CastleRock,produce,1.119
3113,3,18.73,2019.03.25,CastleRock,beer,6.243333333
3114,1,32.82,2019.01.26,CherryCreek,meat,32.82
3114,2,3.56,2019.01.26,CherryCreek,bakery,1.78
3115,6,28.62,2019.06.08,CastleRock,snack,4.77
3115,1,1.97,2019.06.08,CastleRock,household,1.97
3115,6,13.21,2019.06.08,CastleRock,bakery,2.201666667
3115,4,9.85,2019.06.08,CastleRock,produce,2.4625
3116,3,25.82,2019.11.29,CherryCreek,produce,8.606666667
3116,1,6.69,2019.11.29,CherryCreek,household,6.69
3116,1,5.33,2019.11.29,CherryCreek,deli,5.33
3116,2,16.48,2019.11.29,CherryCreek,dairy,8.24
3116,2,17.32,2019.11.29,CherryCreek,snack,8.66
3117,8,46.22,2019.12.25,HighlandsRanch,dairy,5.7775
3117,4,21.08,2019.12.25,HighlandsRanch,produce,5.27
3118,3,10.9,2019.02.15,ColoradoBlvd,produce,3.633333333
3118,6,48.19,2019.02.15,ColoradoBlvd,deli,8.031666667
3119,2,19.33,2019.06.20,Tamarac,bakery,9.665
3119,3,10.06,2019.06.20,Tamarac,deli,3.353333333
3119,1,3.46,2019.06.20,Tamarac,household,3.46
3119,5,40,2019.06.20,Tamarac,snack,8
3120,1,18.26,2019.12.25,UnionStation,deli,18.26
3121,4,23.47,2019.10.23,Tamarac,beer,5.8675
3121,3,20.32,2019.10.23,Tamarac,deli,6.773333333
3122,1,3.8,2019.10.11,ColoradoBlvd,bakery,3.8
3122,7,31.12,2019.10.11,ColoradoBlvd,produce,4.445714286
3122,6,47,2019.10.11,ColoradoBlvd,beer,7.833333333
3122,5,24.91,2019.10.11,ColoradoBlvd,meat,4.982
3123,7,138.33,2019.07.04,CherryCreek,beer,19.76142857
3123,2,5.38,2019.07.04,CherryCreek,bakery,2.69
3123,2,13.63,2019.07.04,CherryCreek,produce,6.815
3123,1,11.45,2019.07.04,CherryCreek,dairy,11.45
3123,3,20.47,2019.07.04,CherryCreek,freezer,6.823333333
3124,3,34.14,2019.05.26,CherryCreek,bakery,11.38
3125,9,21.21,2019.05.23,CastleRock,deli,2.356666667
3126,3,13.36,2019.04.28,ColoradoBlvd,snack,4.453333333
3126,3,0.77,2019.04.28,ColoradoBlvd,softdrinks,0.256666667
3126,2,10.7,2019.04.28,ColoradoBlvd,bakery,5.35
3126,1,1.84,2019.04.28,ColoradoBlvd,household,1.84
3127,4,22.55,2019.08.18,ColoradoBlvd,deli,5.6375
3127,6,42.36,2019.08.18,ColoradoBlvd,freezer,7.06
3128,4,22.18,2019.05.13,WashingtonPark,produce,5.545
3129,7,6.17,2019.05.06,Tamarac,produce,0.881428571
3129,9,56.17,2019.05.06,Tamarac,deli,6.241111111
3130,2,33.71,2019.03.14,CherryCreek,softdrinks,16.855
3130,3,3.88,2019.03.14,CherryCreek,freezer,1.293333333
3130,1,1.41,2019.03.14,CherryCreek,household,1.41
3131,3,80.66,2019.02.01,CherryCreek,beer,26.88666667
3132,4,5.97,2019.11.17,GovernorsRanch,snack,1.4925
3133,4,23.4,2019.09.16,ColoradoBlvd,dairy,5.85
3133,15,5.94,2019.09.16,ColoradoBlvd,beer,0.396
3133,3,23.06,2019.09.16,ColoradoBlvd,deli,7.686666667
3133,10,163.22,2019.09.16,ColoradoBlvd,meat,16.322
3134,3,10.41,2019.11.13,ColoradoBlvd,softdrinks,3.47
3134,1,9.94,2019.11.13,ColoradoBlvd,freezer,9.94
3134,5,48.48,2019.11.13,ColoradoBlvd,dairy,9.696
3134,2,19.11,2019.11.13,ColoradoBlvd,deli,9.555
3135,1,2.21,2019.08.13,UnionStation,freezer,2.21
3136,4,53.07,2019.02.23,CherryCreek,bakery,13.2675
3136,2,35.21,2019.02.23,CherryCreek,snack,17.605
3137,3,10.71,2019.04.03,GovernorsRanch,softdrinks,3.57
3137,6,4.72,2019.04.03,GovernorsRanch,deli,0.786666667
3137,1,0.43,2019.04.03,GovernorsRanch,household,0.43
3137,3,12.13,2019.04.03,GovernorsRanch,meat,4.043333333
3138,1,23.15,2019.05.03,WashingtonPark,meat,23.15
3138,2,0.13,2019.05.03,WashingtonPark,snack,0.065
3139,1,29.67,2019.05.21,UnionStation,dairy,29.67
3139,1,37.94,2019.05.21,UnionStation,meat,37.94
3140,1,54.98,2019.12.23,UnionStation,meat,54.98
3140,1,6.15,2019.12.23,UnionStation,household,6.15
3140,2,7.45,2019.12.23,UnionStation,produce,3.725
3140,1,22.62,2019.12.23,UnionStation,softdrinks,22.62
3141,13,74.64,2019.08.21,CastleRock,meat,5.741538462
3141,6,12.85,2019.08.21,CastleRock,softdrinks,2.141666667
3141,7,38.02,2019.08.21,CastleRock,dairy,5.431428571
3141,7,26.67,2019.08.21,CastleRock,freezer,3.81
3142,2,28.33,2019.12.02,WashingtonPark,meat,14.165
3142,1,3.57,2019.12.02,WashingtonPark,softdrinks,3.57
3142,2,26.14,2019.12.02,WashingtonPark,deli,13.07
3143,10,105.46,2019.11.18,HighlandsRanch,beer,10.546
3143,8,59.04,2019.11.18,HighlandsRanch,bakery,7.38
3143,8,76.12,2019.11.18,HighlandsRanch,snack,9.515
3143,6,28.03,2019.11.18,HighlandsRanch,freezer,4.671666667
3144,6,7.89,2019.10.04,HighlandsRanch,produce,1.315
3144,16,42.4,2019.10.04,HighlandsRanch,bakery,2.65
3144,6,65.53,2019.10.04,HighlandsRanch,deli,10.92166667
3145,2,1.83,2019.01.01,WashingtonPark,produce,0.915
3145,4,46.94,2019.01.01,WashingtonPark,deli,11.735
3146,6,17.29,2019.09.10,SouthGlenn,dairy,2.881666667
3146,9,22.3,2019.09.10,SouthGlenn,produce,2.477777778
3146,7,10.24,2019.09.10,SouthGlenn,bakery,1.462857143
3146,9,2.96,2019.09.10,SouthGlenn,softdrinks,0.328888889
3147,4,10.36,2019.03.20,GovernorsRanch,softdrinks,2.59
3147,6,3.93,2019.03.20,GovernorsRanch,freezer,0.655
3148,8,8.07,2019.07.23,GovernorsRanch,dairy,1.00875
3148,6,9.07,2019.07.23,GovernorsRanch,snack,1.511666667
3148,14,43.02,2019.07.23,GovernorsRanch,beer,3.072857143
3149,9,57.08,2019.08.23,CastleRock,softdrinks,6.342222222
3149,10,10.44,2019.08.23,CastleRock,dairy,1.044
3149,6,21.26,2019.08.23,CastleRock,snack,3.543333333
3149,4,1.61,2019.08.23,CastleRock,household,0.4025
3150,1,11.42,2019.12.13,UnionStation,produce,11.42
3151,22,13.66,2019.06.22,CastleRock,beer,0.620909091
3152,4,2.06,2019.05.14,SouthGlenn,deli,0.515
3153,4,1.4,2019.06.09,WashingtonPark,deli,0.35
3153,4,20.76,2019.06.09,WashingtonPark,freezer,5.19
3153,2,26.88,2019.06.09,WashingtonPark,softdrinks,13.44
3154,1,12.02,2019.02.20,UnionStation,produce,12.02
3154,1,20.18,2019.02.20,UnionStation,household,20.18
3154,1,27.51,2019.02.20,UnionStation,deli,27.51
3154,2,2.93,2019.02.20,UnionStation,beer,1.465
3154,1,26.55,2019.02.20,UnionStation,bakery,26.55
3155,6,22.55,2019.04.05,ColoradoBlvd,household,3.758333333
3155,3,27.85,2019.04.05,ColoradoBlvd,snack,9.283333333
3155,5,28.84,2019.04.05,ColoradoBlvd,meat,5.768
3155,9,81.38,2019.04.05,ColoradoBlvd,freezer,9.042222222
3156,3,33.43,2019.01.03,UnionStation,softdrinks,11.14333333
3156,1,20.39,2019.01.03,UnionStation,beer,20.39
3156,1,14.28,2019.01.03,UnionStation,freezer,14.28
3156,1,14.6,2019.01.03,UnionStation,household,14.6
3156,2,43.16,2019.01.03,UnionStation,dairy,21.58
3157,5,12.21,2019.06.20,WashingtonPark,softdrinks,2.442
3157,4,17.62,2019.06.20,WashingtonPark,produce,4.405
3157,4,18.15,2019.06.20,WashingtonPark,snack,4.5375
3158,3,30.77,2019.08.26,CherryCreek,snack,10.25666667
3159,3,0.4,2019.05.14,SouthGlenn,produce,0.133333333
3159,6,17.55,2019.05.14,SouthGlenn,beer,2.925
3159,7,37.82,2019.05.14,SouthGlenn,dairy,5.402857143
3159,4,5.51,2019.05.14,SouthGlenn,meat,1.3775
3159,9,11.23,2019.05.14,SouthGlenn,deli,1.247777778
3160,6,26.88,2019.04.29,HighlandsRanch,household,4.48
3160,6,62.79,2019.04.29,HighlandsRanch,deli,10.465
3160,10,35.67,2019.04.29,HighlandsRanch,freezer,3.567
3160,12,86.03,2019.04.29,HighlandsRanch,softdrinks,7.169166667
3160,8,32.92,2019.04.29,HighlandsRanch,produce,4.115
3161,4,10.26,2019.04.20,CastleRock,produce,2.565
3162,3,1.32,2019.08.14,CastleRock,household,0.44
3162,22,27.12,2019.08.14,CastleRock,beer,1.232727273
3162,4,24.04,2019.08.14,CastleRock,bakery,6.01
3162,4,26.87,2019.08.14,CastleRock,deli,6.7175
3163,3,7.59,2019.11.29,GovernorsRanch,freezer,2.53
3163,2,8.8,2019.11.29,GovernorsRanch,household,4.4
3163,5,1.31,2019.11.29,GovernorsRanch,beer,0.262
3163,5,13.49,2019.11.29,GovernorsRanch,produce,2.698
3164,1,0.93,2019.10.12,UnionStation,produce,0.93
3165,1,8.47,2019.08.20,UnionStation,softdrinks,8.47
3165,1,17.68,2019.08.20,UnionStation,deli,17.68
3166,1,7.7,2019.03.03,UnionStation,freezer,7.7
3166,1,4.18,2019.03.03,UnionStation,softdrinks,4.18
3166,1,6.63,2019.03.03,UnionStation,snack,6.63
3167,5,33.74,2019.06.03,ColoradoBlvd,deli,6.748
3168,2,4.21,2019.04.01,CherryCreek,deli,2.105
3169,2,5.95,2019.04.27,ColoradoBlvd,produce,2.975
3169,2,2.89,2019.04.27,ColoradoBlvd,snack,1.445
3170,4,22.27,2019.07.13,SouthGlenn,deli,5.5675
3170,21,53.6,2019.07.13,SouthGlenn,beer,2.552380952
3170,9,6.58,2019.07.13,SouthGlenn,snack,0.731111111
3171,4,16.39,2019.09.28,UnionStation,beer,4.0975
3171,1,23.44,2019.09.28,UnionStation,deli,23.44
3171,3,175.7,2019.09.28,UnionStation,meat,58.56666667
3172,9,31.24,2019.05.20,SouthGlenn,softdrinks,3.471111111
3173,10,43.29,2019.04.14,CastleRock,deli,4.329
3174,5,2.43,2019.08.31,GovernorsRanch,deli,0.486
3174,3,24.28,2019.08.31,GovernorsRanch,snack,8.093333333
3175,1,20.98,2019.03.02,UnionStation,deli,20.98
3175,1,21.13,2019.03.02,UnionStation,beer,21.13
3176,4,34.85,2019.08.23,GovernorsRanch,softdrinks,8.7125
3176,3,0.85,2019.08.23,GovernorsRanch,deli,0.283333333
3176,13,53.53,2019.08.23,GovernorsRanch,beer,4.117692308
3176,3,12.72,2019.08.23,GovernorsRanch,bakery,4.24
3177,10,63.45,2019.03.25,CastleRock,softdrinks,6.345
3177,7,25.83,2019.03.25,CastleRock,deli,3.69
3177,3,1.24,2019.03.25,CastleRock,household,0.413333333
3177,3,13.68,2019.03.25,CastleRock,dairy,4.56
3177,9,8.57,2019.03.25,CastleRock,snack,0.952222222
3178,3,17.4,2019.05.09,WashingtonPark,softdrinks,5.8
3179,5,28.72,2019.01.21,ColoradoBlvd,dairy,5.744
3180,4,4.26,2019.04.25,ColoradoBlvd,produce,1.065
3180,4,18.83,2019.04.25,ColoradoBlvd,dairy,4.7075
3180,7,43.82,2019.04.25,ColoradoBlvd,freezer,6.26
3180,5,24.49,2019.04.25,ColoradoBlvd,bakery,4.898
3180,1,13.96,2019.04.25,ColoradoBlvd,meat,13.96
3181,8,67.57,2019.08.06,HighlandsRanch,softdrinks,8.44625
3181,12,73.75,2019.08.06,HighlandsRanch,dairy,6.145833333
3182,4,17.39,2019.05.30,CastleRock,freezer,4.3475
3183,2,12.69,2019.11.02,Tamarac,household,6.345
3183,6,9.47,2019.11.02,Tamarac,dairy,1.578333333
3184,7,22.6,2019.01.25,ColoradoBlvd,dairy,3.228571429
3184,3,0.34,2019.01.25,ColoradoBlvd,freezer,0.113333333
3184,4,12.64,2019.01.25,ColoradoBlvd,snack,3.16
3185,1,19.29,2019.12.27,UnionStation,meat,19.29
3186,2,1.97,2019.02.17,GovernorsRanch,household,0.985
3186,2,5.21,2019.02.17,GovernorsRanch,produce,2.605
3186,2,35.59,2019.02.17,GovernorsRanch,meat,17.795
3186,3,31.31,2019.02.17,GovernorsRanch,beer,10.43666667
3186,5,28.79,2019.02.17,GovernorsRanch,deli,5.758
3187,2,23.11,2019.06.13,CherryCreek,softdrinks,11.555
3187,2,0.81,2019.06.13,CherryCreek,produce,0.405
3187,1,11.61,2019.06.13,CherryCreek,deli,11.61
3188,4,3.59,2019.03.14,CherryCreek,snack,0.8975
3188,1,16.46,2019.03.14,CherryCreek,softdrinks,16.46
3188,1,14.04,2019.03.14,CherryCreek,household,14.04
3188,2,28.96,2019.03.14,CherryCreek,beer,14.48
3188,3,45.98,2019.03.14,CherryCreek,freezer,15.32666667
3189,3,22.66,2019.12.16,GovernorsRanch,deli,7.553333333
3190,5,9.87,2019.01.06,ColoradoBlvd,deli,1.974
3191,3,29.22,2019.10.29,WashingtonPark,bakery,9.74
3191,4,11.76,2019.10.29,WashingtonPark,beer,2.94
3192,9,60.08,2019.12.08,CastleRock,bakery,6.675555556
3192,1,5.39,2019.12.08,CastleRock,household,5.39
3192,7,24.61,2019.12.08,CastleRock,beer,3.515714286
3192,6,81.81,2019.12.08,CastleRock,meat,13.635
3193,3,29.13,2019.08.16,Tamarac,bakery,9.71
3194,12,130.12,2019.11.29,HighlandsRanch,dairy,10.84333333
3195,21,189.51,2019.07.03,CastleRock,beer,9.024285714
3196,4,8.86,2019.01.15,WashingtonPark,produce,2.215
3196,5,63.05,2019.01.15,WashingtonPark,snack,12.61
3196,3,6.5,2019.01.15,WashingtonPark,dairy,2.166666667
3197,1,15.74,2019.01.06,GovernorsRanch,meat,15.74
3197,5,36.14,2019.01.06,GovernorsRanch,beer,7.228
3197,4,1.69,2019.01.06,GovernorsRanch,deli,0.4225
3198,1,3.17,2019.10.19,WashingtonPark,household,3.17
3199,6,6.76,2019.04.20,CastleRock,snack,1.126666667
3200,6,8.71,2019.07.26,CastleRock,bakery,1.451666667
3200,7,4.78,2019.07.26,CastleRock,dairy,0.682857143
3201,6,35.13,2019.12.19,CastleRock,softdrinks,5.855
3201,9,6.52,2019.12.19,CastleRock,dairy,0.724444444
3201,9,24.72,2019.12.19,CastleRock,freezer,2.746666667
3201,6,39.33,2019.12.19,CastleRock,bakery,6.555
3202,2,29.35,2019.02.21,Tamarac,meat,14.675
3203,3,30.57,2019.03.02,CherryCreek,bakery,10.19
3203,2,35.16,2019.03.02,CherryCreek,softdrinks,17.58
3203,3,58.5,2019.03.02,CherryCreek,dairy,19.5
3203,1,18.41,2019.03.02,CherryCreek,meat,18.41
3204,1,10.8,2019.06.12,WashingtonPark,household,10.8
3204,4,19.56,2019.06.12,WashingtonPark,softdrinks,4.89
3204,4,23.73,2019.06.12,WashingtonPark,freezer,5.9325
3204,4,55.87,2019.06.12,WashingtonPark,snack,13.9675
3204,1,23.73,2019.06.12,WashingtonPark,meat,23.73
3204,3,5.77,2019.06.12,WashingtonPark,bakery,1.923333333
3205,13,258.92,2019.08.17,GovernorsRanch,meat,19.91692308
3205,3,27.16,2019.08.17,GovernorsRanch,snack,9.053333333
3206,6,37.13,2019.11.03,GovernorsRanch,freezer,6.188333333
3207,4,7.46,2019.02.12,CastleRock,deli,1.865
3207,9,67.17,2019.02.12,CastleRock,meat,7.463333333
3207,6,21.97,2019.02.12,CastleRock,dairy,3.661666667
3207,6,41.27,2019.02.12,CastleRock,bakery,6.878333333
3207,4,15.42,2019.02.12,CastleRock,snack,3.855
3208,2,25.2,2019.11.08,Tamarac,meat,12.6
3208,2,19.93,2019.11.08,Tamarac,snack,9.965
3209,12,78.28,2019.10.21,CastleRock,freezer,6.523333333
3209,3,13.8,2019.10.21,CastleRock,household,4.6
3209,9,61.42,2019.10.21,CastleRock,dairy,6.824444444
3209,3,24.08,2019.10.21,CastleRock,beer,8.026666667
3209,12,14.55,2019.10.21,CastleRock,bakery,1.2125
3210,4,18.5,2019.04.29,WashingtonPark,dairy,4.625
3211,5,55.43,2019.05.03,WashingtonPark,snack,11.086
3211,2,4.02,2019.05.03,WashingtonPark,household,2.01
3212,3,4.59,2019.12.05,WashingtonPark,deli,1.53
3213,1,29.52,2019.03.05,UnionStation,meat,29.52
3213,1,24.54,2019.03.05,UnionStation,beer,24.54
3213,1,15.92,2019.03.05,UnionStation,bakery,15.92
3214,4,2.31,2019.07.06,GovernorsRanch,bakery,0.5775
3215,4,41.61,2019.08.23,UnionStation,beer,10.4025
3215,1,6.53,2019.08.23,UnionStation,freezer,6.53
3216,4,28.38,2019.11.03,GovernorsRanch,softdrinks,7.095
3216,4,0.31,2019.11.03,GovernorsRanch,snack,0.0775
3216,5,52.22,2019.11.03,GovernorsRanch,beer,10.444
3216,10,99.67,2019.11.03,GovernorsRanch,dairy,9.967
3217,10,83.36,2019.01.11,HighlandsRanch,bakery,8.336
3217,2,1.32,2019.01.11,HighlandsRanch,household,0.66
3217,6,58.6,2019.01.11,HighlandsRanch,freezer,9.766666667
3218,3,4.32,2019.04.06,WashingtonPark,snack,1.44
3218,2,11.5,2019.04.06,WashingtonPark,softdrinks,5.75
3218,2,6.61,2019.04.06,WashingtonPark,bakery,3.305
3218,4,49.57,2019.04.06,WashingtonPark,deli,12.3925
3219,1,14.71,2019.10.18,CherryCreek,household,14.71
3219,1,12.02,2019.10.18,CherryCreek,meat,12.02
3219,2,4.78,2019.10.18,CherryCreek,deli,2.39
3220,5,46.73,2019.03.30,GovernorsRanch,snack,9.346
3221,3,55.99,2019.04.18,CherryCreek,freezer,18.66333333
3221,2,39.64,2019.04.18,CherryCreek,deli,19.82
3221,1,17.41,2019.04.18,CherryCreek,beer,17.41
3222,6,41.96,2019.02.06,ColoradoBlvd,freezer,6.993333333
3222,4,11.62,2019.02.06,ColoradoBlvd,softdrinks,2.905
3222,3,10.33,2019.02.06,ColoradoBlvd,deli,3.443333333
3223,7,12.92,2019.05.25,Tamarac,dairy,1.845714286
3223,1,5.75,2019.05.25,Tamarac,meat,5.75
3224,2,25.4,2019.12.19,WashingtonPark,snack,12.7
3224,3,56.99,2019.12.19,WashingtonPark,beer,18.99666667
3224,1,9.73,2019.12.19,WashingtonPark,household,9.73
3224,3,31.57,2019.12.19,WashingtonPark,freezer,10.52333333
3225,16,47.25,2019.11.18,HighlandsRanch,deli,2.953125
3225,14,92.31,2019.11.18,HighlandsRanch,softdrinks,6.593571429
3225,6,64.55,2019.11.18,HighlandsRanch,snack,10.75833333
3226,6,53.31,2019.04.23,GovernorsRanch,bakery,8.885
3226,4,37.62,2019.04.23,GovernorsRanch,snack,9.405
3227,7,8.65,2019.02.10,SouthGlenn,deli,1.235714286
3227,6,36.33,2019.02.10,SouthGlenn,bakery,6.055
3227,10,9.64,2019.02.10,SouthGlenn,softdrinks,0.964
3228,4,16.19,2019.03.22,WashingtonPark,softdrinks,4.0475
3229,3,29.74,2019.07.17,CherryCreek,deli,9.913333333
3229,4,50.06,2019.07.17,CherryCreek,snack,12.515
3230,6,30.93,2019.05.18,SouthGlenn,beer,5.155
3231,4,43.15,2019.03.04,WashingtonPark,softdrinks,10.7875
3232,4,52.79,2019.11.20,WashingtonPark,freezer,13.1975
3232,3,0.52,2019.11.20,WashingtonPark,softdrinks,0.173333333
3233,4,4.17,2019.05.24,ColoradoBlvd,deli,1.0425
3233,5,34.17,2019.05.24,ColoradoBlvd,snack,6.834
3233,3,32.77,2019.05.24,ColoradoBlvd,meat,10.92333333
3234,4,16.96,2019.05.26,HighlandsRanch,freezer,4.24
3234,10,6.53,2019.05.26,HighlandsRanch,bakery,0.653
3234,8,74.04,2019.05.26,HighlandsRanch,dairy,9.255
3235,8,63.98,2019.07.29,HighlandsRanch,bakery,7.9975
3235,28,286.07,2019.07.29,HighlandsRanch,beer,10.21678571
3235,6,0.28,2019.07.29,HighlandsRanch,produce,0.046666667
3236,11,5.94,2019.07.28,Tamarac,meat,0.54
3237,4,15.96,2019.05.26,GovernorsRanch,softdrinks,3.99
3237,5,23.92,2019.05.26,GovernorsRanch,deli,4.784
3238,1,4.69,2019.01.02,UnionStation,snack,4.69
3238,1,11.82,2019.01.02,UnionStation,bakery,11.82
3238,1,31.25,2019.01.02,UnionStation,beer,31.25
3239,15,20.98,2019.06.18,ColoradoBlvd,beer,1.398666667
3240,2,6.43,2019.05.16,WashingtonPark,meat,3.215
3241,2,16.67,2019.06.29,GovernorsRanch,deli,8.335
3241,5,78.83,2019.06.29,GovernorsRanch,meat,15.766
3242,1,16.79,2019.11.19,UnionStation,deli,16.79
3243,3,54.3,2019.02.03,CherryCreek,deli,18.1
3243,1,15.15,2019.02.03,CherryCreek,softdrinks,15.15
3243,4,103.71,2019.02.03,CherryCreek,beer,25.9275
3244,8,71.32,2019.03.19,Tamarac,dairy,8.915
3244,4,8.32,2019.03.19,Tamarac,produce,2.08
3244,1,0.3,2019.03.19,Tamarac,household,0.3
3245,6,30.23,2019.05.08,HighlandsRanch,dairy,5.038333333
3245,4,3.76,2019.05.08,HighlandsRanch,softdrinks,0.94
3245,4,93.81,2019.05.08,HighlandsRanch,meat,23.4525
3245,12,117.29,2019.05.08,HighlandsRanch,beer,9.774166667
3246,5,20.05,2019.05.21,GovernorsRanch,produce,4.01
3246,4,25.97,2019.05.21,GovernorsRanch,snack,6.4925
3246,2,38.39,2019.05.21,GovernorsRanch,meat,19.195
3247,1,10.47,2019.06.14,UnionStation,snack,10.47
3247,1,42.55,2019.06.14,UnionStation,meat,42.55
3248,5,36.33,2019.08.01,GovernorsRanch,snack,7.266
3249,4,33.2,2019.09.03,GovernorsRanch,freezer,8.3
3249,4,15.48,2019.09.03,GovernorsRanch,bakery,3.87
3250,12,209.18,2019.08.11,Tamarac,meat,17.43166667
3250,5,48.81,2019.08.11,Tamarac,dairy,9.762
3250,5,45.61,2019.08.11,Tamarac,bakery,9.122
3251,4,45.46,2019.01.15,WashingtonPark,beer,11.365
3251,2,46.28,2019.01.15,WashingtonPark,meat,23.14
3251,6,65.68,2019.01.15,WashingtonPark,softdrinks,10.94666667
3251,4,21.44,2019.01.15,WashingtonPark,dairy,5.36
3252,4,22.78,2019.03.05,WashingtonPark,deli,5.695
3252,1,14.97,2019.03.05,WashingtonPark,softdrinks,14.97
3252,3,29.03,2019.03.05,WashingtonPark,freezer,9.676666667
3252,3,18.55,2019.03.05,WashingtonPark,produce,6.183333333
3252,1,7.38,2019.03.05,WashingtonPark,household,7.38
3252,3,24.99,2019.03.05,WashingtonPark,dairy,8.33
3253,2,7.57,2019.06.26,WashingtonPark,bakery,3.785
3253,1,13.12,2019.06.26,WashingtonPark,meat,13.12
3253,4,36.37,2019.06.26,WashingtonPark,snack,9.0925
3253,2,12.55,2019.06.26,WashingtonPark,household,6.275
3254,1,22.76,2019.06.03,UnionStation,bakery,22.76
3254,1,18.52,2019.06.03,UnionStation,dairy,18.52
3255,2,14.28,2019.09.25,WashingtonPark,snack,7.14
3255,4,27.13,2019.09.25,WashingtonPark,deli,6.7825
3255,11,73.82,2019.09.25,WashingtonPark,beer,6.710909091
3255,5,58.68,2019.09.25,WashingtonPark,bakery,11.736
3256,3,6.19,2019.06.27,GovernorsRanch,household,2.063333333
3256,14,34.82,2019.06.27,GovernorsRanch,beer,2.487142857
3257,7,5.81,2019.03.10,Tamarac,freezer,0.83
3258,3,11.6,2019.12.16,WashingtonPark,snack,3.866666667
3258,3,35.18,2019.12.16,WashingtonPark,deli,11.72666667
3258,1,2.46,2019.12.16,WashingtonPark,household,2.46
3258,2,2.51,2019.12.16,WashingtonPark,freezer,1.255
3259,6,58.03,2019.04.30,GovernorsRanch,softdrinks,9.671666667
