chapter,i the,family,of
dashwood,had,long,been,settled,insussex
their,estate,was,large,and,their,residence,was,at,norland,park,in
they,have,brought,the,whole,coach,full,of,playthings,for,thechildren
how,can,you,be,so,cross,as,not,tocome
why,they,are,your,cousins,you,know,after,afashion
_you_,are,my,cousins,and,they,are,my,wife,s,so,you
must,berelated
but,sir,john,could,notprevail
he,could,only,obtain,a,promise,of,their,calling,at,the,park
within,a,day,or,two,and,then,left,them,in,amazement,at
their,indifference,to,walk,home,and,boast,anew,of,their,attractions,to
the,miss,steeles,as,he,had,been,already,boasting,of,the,miss
steeles,tothem
when,their,promised,visit,to,the,park,and,consequent,introduction,to,these
young,ladies,took,place,they,found,in,the,appearance,of,the,eldest
who,was,nearly,thirty,with,a,very,plain,and,not,a,sensible
face,nothing,to,admire,but,in,the,other,who,was,not,more
than,two,or,three,and,twenty,they,acknowledged,considerable,beauty,her,features
were,pretty,and,she,had,a,sharp,quick,eye,and,a,smartness
of,air,which,though,it,did,not,give,actual,elegance,or,grace
gave,distinction,to,herperson
their,manners,were,particularly,civil,and,elinor,soon,allowed,them,credit,for
some,kind,of,sense,when,she,saw,with,what,constant,and,judicious
attention,they,were,making,themselves,agreeable,to,ladymiddleton
with,her,children,they,were,in,continual,raptures,extolling,their,beauty,courting
their,notice,and,humouring,their,whims,and,such,of,their,time,as
could,be,spared,from,the,importunate,demands,which,this,politeness,made,on
it,was,spent,in,admiration,of,whatever,her,ladyship,was,doing,if
she,happened,to,be,doing,any,thing,or,in,taking,patterns,of
some,elegant,new,dress,in,which,her,appearance,the,day,before,had
thrown,them,into,unceasingdelight
fortunately,for,those,who,pay,their,court,through,such,foibles,a,fond
mother,though,in,pursuit,of,praise,for,her,children,the,most,rapacious
of,human,beings,is,likewise,the,most,credulous,her,demands,are,exorbitant
but,she,will,swallow,any,thing,and,the,excessive,affection,and,endurance
of,the,miss,steeles,towards,her,offspring,were,viewed,therefore,by,lady
middleton,without,the,smallest,surprise,ordistrust
she,saw,with,maternal,complacency,all,the,impertinent,encroachments,and,mischievous,tricks
to,which,her,cousinssubmitted
she,saw,their,sashes,untied,their,hair,pulled,about,their,ears,their
work,bags,searched,and,their,knives,and,scissors,stolen,away,and,felt
no,doubt,of,its,being,a,reciprocalenjoyment
it,suggested,no,other,surprise,than,that,elinor,and,marianne,should,sit
so,composedly,by,without,claiming,a,share,in,what,waspassing
john,is,in,such,spiritstoday
said,she,on,his,taking,miss,steele,s,pocket,handkerchief,and,throwing
it,out,of,window,he,is,full,of,monkeytricks
and,soon,afterwards,on,the,second,boy,s,violently,pinching,one,of
the,same,lady,s,fingers,she,fondly,observed,how,playful,williamis
illustration,_mischievous,tricks,_,and,here,is,my,sweet,little,annamaria,she
added,tenderly,caressing,a,little,girl,of,three,years,old,who,had
not,made,a,noise,for,the,last,two,minutes,and,she,is
always,so,gentle,and,quiet,never,was,there,such,a,quiet,little
thing
but,unfortunately,in,bestowing,these,embraces,a,pin,in,her,ladyship,s
head,dress,slightly,scratching,the,child,s,neck,produced,from,this,pattern
of,gentleness,such,violent,screams,as,could,hardly,be,outdone,by,any
creature,professedlynoisy
the,mother,s,consternation,was,excessive,but,it,could,not,surpass,the
alarm,of,the,miss,steeles,and,every,thing,was,done,by,all
three,in,so,critical,an,emergency,which,affection,could,suggest,as,likely
to,assuage,the,agonies,of,the,littlesufferer
she,was,seated,in,her,mother,s,lap,covered,with,kisses,her
wound,bathed,with,lavender,water,by,one,of,the,miss,steeles,who
was,on,her,knees,to,attend,her,and,her,mouth,stuffed,with
sugar,plums,by,theother
with,such,a,reward,for,her,tears,the,child,was,too,wise
to,ceasecrying
she,still,screamed,and,sobbed,lustily,kicked,her,two,brothers,for,offering
to,touch,her,and,all,their,united,soothings,were,ineffectual,till,lady
middleton,luckily,remembering,that,in,a,scene,of,similar,distress,last,week
some,apricot,marmalade,had,been,successfully,applied,for,a,bruised,temple,the
same,remedy,was,eagerly,proposed,for,this,unfortunate,scratch,and,a,slight
intermission,of,screams,in,the,young,lady,on,hearing,it,gave,them
reason,to,hope,that,it,would,not,berejected
she,was,carried,out,of,the,room,therefore,in,her,mother,s
arms,in,quest,of,this,medicine,and,as,the,two,boys,chose
to,follow,though,earnestly,entreated,by,their,mother,to,stay,behind,the
four,young,ladies,were,left,in,a,quietness,which,the,room,had
not,known,for,manyhours
poor,littlecreatures
said,miss,steele,as,soon,as,they,weregone
it,might,have,been,a,very,sadaccident
yet,i,hardly,know,how,cried,marianne,unless,it,had,been,under
totally,differentcircumstances
but,this,is,the,usual,way,of,heightening,alarm,where,there,is
nothing,to,be,alarmed,at,inreality
what,a,sweet,woman,lady,middletonis
said,lucysteele
marianne,was,silent,it,was,impossible,for,her,to,say,what,she
did,not,feel,however,trivial,the,occasion,and,upon,elinor,therefore,the
whole,task,of,telling,lies,when,politeness,required,it,alwaysfell
she,did,her,best,when,thus,called,on,by,speaking,of,lady
middleton,with,more,warmth,than,she,felt,though,with,far,less,than
misslucy
and,sir,john,too,cried,the,elder,sister,what,a,charming,man
heis
here,too,miss,dashwood,s,commendation,being,only,simple,and,just,came
in,without,anyéclat
she,merely,observed,that,he,was,perfectly,good,humoured,andfriendly
and,what,a,charming,little,family,theyhave
i,never,saw,such,fine,children,in,mylife
i,declare,i,quite,doat,upon,them,already,and,indeed,i,am
always,distractedly,fond,ofchildren
i,should,guess,so,said,elinor,with,a,smile,from,what,i
have,witnessed,thismorning
i,have,a,notion,said,lucy,you,think,the,little,middletons,rather
too,much,indulged,perhaps,they,may,be,the,outside,of,enough,but
it,is,so,natural,in,lady,middleton,and,for,my,part,i
love,to,see,children,full,of,life,and,spirits,i,cannot,bear
them,if,they,are,tame,andquiet
i,confess,replied,elinor,that,while,i,am,at,barton,park,i
never,think,of,tame,and,quiet,children,with,anyabhorrence
a,short,pause,succeeded,this,speech,which,was,first,broken,by,miss
steele,who,seemed,very,much,disposed,for,conversation,and,who,now,said
rather,abruptly,and,how,do,you,like,devonshire,missdashwood
i,suppose,you,were,very,sorry,to,leavesussex
in,some,surprise,at,the,familiarity,of,this,question,or,at,least
of,the,manner,in,which,it,was,spoken,elinor,replied,that,she
was
norland,is,a,prodigious,beautiful,place,is,notit
added,misssteele
we,have,heard,sir,john,admire,it,excessively,said,lucy,who,seemed
to,think,some,apology,necessary,for,the,freedom,of,hersister
i,think,every,one,_must_,admire,it,replied,elinor,who,ever,saw
the,place,though,it,is,not,to,be,supposed,that,any,one
can,estimate,its,beauties,as,wedo
and,had,you,a,great,many,smart,beauxthere
i,suppose,you,have,not,so,many,in,this,part,of,the
world,for,my,part,i,think,they,are,a,vast,additionalways
but,why,should,you,think,said,lucy,looking,ashamed,of,her,sister
that,there,are,not,as,many,genteel,young,men,in,devonshire,as
sussex
nay,my,dear,i,m,sure,i,don,t,pretend,to,say
that,there,ant
i,m,sure,there,s,a,vast,many,smart,beaux,in,exeter
but,you,know,how,could,i,tell,what,smart,beaux,there,might
be,about,norland,and,i,was,only,afraid,the,miss,dashwoods,might
find,it,dull,at,barton,if,they,had,not,so,many,as
they,used,tohave
but,perhaps,you,young,ladies,may,not,care,about,the,beaux,and
had,as,lief,be,without,them,as,withthem
for,my,part,i,think,they,are,vastly,agreeable,provided,they,dress
smart,and,behavecivil
but,i,can,t,bear,to,see,them,dirty,andnasty
now,there,s,mr,rose,at,exeter,a,prodigious,smart,young,man
quite,a,beau,clerk,to,mr,simpson,you,know,and,yet,if
you,do,but,meet,him,of,a,morning,he,is,not,fit
to,beseen
i,suppose,your,brother,was,quite,a,beau,miss,dashwood,before,he
married,as,he,was,sorich
upon,my,word,replied,elinor,i,cannot,tell,you,for,i,do
not,perfectly,comprehend,the,meaning,of,theword
but,this,i,can,say,that,if,he,ever,was,a,beau
before,he,married,he,is,one,still,for,there,is,not,the
smallest,alteration,inhim
oh
dear
one,never,thinks,of,married,men,s,being,beaux,they,have,something
else,todo
lord
anne,cried,her,sister,you,can,talk,of,nothing,but,beaux,you
will,make,miss,dashwood,believe,you,think,of,nothingelse
and,then,to,turn,the,discourse,she,began,admiring,the,house,and
thefurniture
this,specimen,of,the,miss,steeles,wasenough
the,vulgar,freedom,and,folly,of,the,eldest,left,her,no,recommendation
and,as,elinor,was,not,blinded,by,the,beauty,or,the,shrewd
look,of,the,youngest,to,her,want,of,real,elegance,and,artlessness
she,left,the,house,without,any,wish,of,knowing,thembetter
not,so,the,misssteeles
they,came,from,exeter,well,provided,with,admiration,for,the,use,of
sir,john,middleton,his,family,and,all,his,relations,and,no,niggardly
proportion,was,now,dealt,out,to,his,fair,cousins,whom,they,declared
to,be,the,most,beautiful,elegant,accomplished,and,agreeable,girls,they,had
ever,beheld,and,with,whom,they,were,particularly,anxious,to,be,better
acquainted
and,to,be,better,acquainted,therefore,elinor,soon,found,was,their,inevitable
lot,for,as,sir,john,was,entirely,on,the,side,of,the
miss,steeles,their,party,would,be,too,strong,for,opposition,and,that
kind,of,intimacy,must,be,submitted,to,which,consists,of,sitting,an
hour,or,two,together,in,the,same,room,almost,everyday
sir,john,could,do,no,more,but,he,did,not,know,that
any,more,was,required,to,be,together,was,in,his,opinion,to
be,intimate,and,while,his,continual,schemes,for,their,meeting,were,effectual
he,had,not,a,doubt,of,their,being,establishedfriends
to,do,him,justice,he,did,every,thing,in,his,power,to
promote,their,unreserve,by,making,the,miss,steeles,acquainted,with,whatever,he
knew,or,supposed,of,his,cousins,situations,in,the,most,delicate,particulars
and,elinor,had,not,seen,them,more,than,twice,before,the,eldest
of,them,wished,her,joy,on,her,sister,s,having,been,so
lucky,as,to,make,a,conquest,of,a,very,smart,beau,since
she,came,tobarton
twill,be,a,fine,thing,to,have,her,married,so,young,to
be,sure,said,she,and,i,hear,he,is,quite,a,beau
and,prodigioushandsome
and,i,hope,you,may,have,as,good,luck,yourself,soon,but
perhaps,you,may,have,a,friend,in,the,corneralready
elinor,could,not,suppose,that,sir,john,would,be,more,nice,in
proclaiming,his,suspicions,of,her,regard,for,edward,than,he,had,been
with,respect,to,marianne,indeed,it,was,rather,his,favourite,joke,of
the,two,as,being,somewhat,newer,and,more,conjectural,and,since,edward
s,visit,they,had,never,dined,together,without,his,drinking,to,her
best,affections,with,so,much,significancy,and,so,many,nods,and,winks
as,to,excite,generalattention
the,letter,f,had,been,likewise,invariably,brought,forward,and,found,productive
of,such,countless,jokes,that,its,character,as,the,wittiest,letter,in
the,alphabet,had,been,long,established,withelinor
the,miss,steeles,as,she,expected,had,now,all,the,benefit,of
these,jokes,and,in,the,eldest,of,them,they,raised,a,curiosity
to,know,the,name,of,the,gentleman,alluded,to,which,though,often
impertinently,expressed,was,perfectly,of,a,piece,with,her,general,inquisitiveness,into
the,concerns,of,theirfamily
but,sir,john,did,not,sport,long,with,the,curiosity,which,he
delighted,to,raise,for,he,had,at,least,as,much,pleasure,in
telling,the,name,as,miss,steele,had,in,hearingit
his,name,is,ferrars,said,he,in,a,very,audible,whisper,but
pray,do,not,tell,it,for,it,s,a,greatsecret
illustration,_drinking,to,her,best,affections,_ferrars
repeated,miss,steele,mr,ferrars,is,the,happy,man,ishe
what
your,sister,in,law,s,brother,missdashwood
a,very,agreeable,young,man,to,be,sure,i,know,him,very
well
how,can,you,say,soanne
cried,lucy,who,generally,made,an,amendment,to,all,her,sister,s
assertions
though,we,have,seen,him,once,or,twice,at,my,uncle,s
it,is,rather,too,much,to,pretend,to,know,him,verywell
elinor,heard,all,this,with,attention,andsurprise
and,who,was,thisuncle
where,did,helive
how,came,theyacquainted
she,wished,very,much,to,have,the,subject,continued,though,she,did
not,choose,to,join,in,it,herself,but,nothing,more,of,it
was,said,and,for,the,first,time,in,her,life,she,thought
mrs,jennings,deficient,either,in,curiosity,after,petty,information,or,in,a
disposition,to,communicateit
the,manner,in,which,miss,steele,had,spoken,of,edward,increased,her
curiosity,for,it,struck,her,as,being,rather,ill,natured,and,suggested
the,suspicion,of,that,lady,s,knowing,or,fancying,herself,to,know
something,to,hisdisadvantage
but,her,curiosity,was,unavailing,for,no,farther,notice,was,taken,of
mr,ferrars,s,name,by,miss,steele,when,alluded,to,or,even
openly,mentioned,by,sirjohn
chapter,xxii,marianne,who,had,never,much,toleration,for,any,thing,like
impertinence,vulgarity,inferiority,of,parts,or,even,difference,of,taste,from,herself
was,at,this,time,particularly,ill,disposed,from,the,state,of,her
spirits,to,be,pleased,with,the,miss,steeles,or,to,encourage,their
advances,and,to,the,invariable,coldness,of,her,behaviour,towards,them,which
checked,every,endeavour,at,intimacy,on,their,side,elinor,principally,attributed,that
preference,of,herself,which,soon,became,evident,in,the,manners,of,both
but,especially,of,lucy,who,missed,no,opportunity,of,engaging,her,in
conversation,or,of,striving,to,improve,their,acquaintance,by,an,easy,and
frank,communication,of,hersentiments
lucy,was,naturally,clever,her,remarks,were,often,just,and,amusing,and
as,a,companion,for,half,an,hour,elinor,frequently,found,her,agreeable
but,her,powers,had,received,no,aid,from,education,she,was,ignorant
and,illiterate,and,her,deficiency,of,all,mental,improvement,her,want,of
information,in,the,most,common,particulars,could,not,be,concealed,from,miss
dashwood,in,spite,of,her,constant,endeavour,to,appear,toadvantage
elinor,saw,and,pitied,her,for,the,neglect,of,abilities,which,education
might,have,rendered,so,respectable,but,she,saw,with,less,tenderness,of
feeling,the,thorough,want,of,delicacy,of,rectitude,and,integrity,of,mind
which,her,attentions,her,assiduities,her,flatteries,at,the,park,betrayed,and
she,could,have,no,lasting,satisfaction,in,the,company,of,a,person
who,joined,insincerity,with,ignorance,whose,want,of,instruction,prevented,their,meeting
in,conversation,on,terms,of,equality,and,whose,conduct,toward,others,made
every,show,of,attention,and,deference,towards,herself,perfectlyvalueless
you,will,think,my,question,an,odd,one,i,dare,say,said
lucy,to,her,one,day,as,they,were,walking,together,from,the
park,to,the,cottage,but,pray,are,you,personally,acquainted,with,your
sister,in,law,s,mothermrs
ferrars
elinor,_did_,think,the,question,a,very,odd,one,and,her,countenance
expressed,it,as,she,answered,that,she,had,never,seen,mrsferrars
indeed
replied,lucy,i,wonder,at,that,for,i,thought,you,must,have
seen,her,at,norlandsometimes
then,perhaps,you,cannot,tell,me,what,sort,of,a,woman,she
is
no,returned,elinor,cautious,of,giving,her,real,opinion,of,edward,s
mother,and,not,very,desirous,of,satisfying,what,seemed,impertinent,curiosity,i
know,nothing,ofher
i,am,sure,you,think,me,very,strange,for,enquiring,about,her
in,such,a,way,said,lucy,eyeing,elinor,attentively,as,she,spoke
but,perhaps,there,may,be,reasons,i,wish,i,might,venture,but
however,i,hope,you,will,do,me,the,justice,of,believing,that
i,do,not,mean,to,beimpertinent
elinor,made,her,a,civil,reply,and,they,walked,on,for,a
few,minutes,insilence
it,was,broken,by,lucy,who,renewed,the,subject,again,by,saying
with,some,hesitation,i,cannot,bear,to,have,you,think,me,impertinently
curious
i,am,sure,i,would,rather,do,any,thing,in,the,world
than,be,thought,so,by,a,person,whose,good,opinion,is,so
well,worth,having,asyours
and,i,am,sure,i,should,not,have,the,smallest,fear,of
trusting,_you_,indeed,i,should,be,very,glad,of,your,advice,how
to,manage,in,such,and,uncomfortable,situation,as,i,am,but,however
there,is,no,occasion,to,trouble,_you,_,i,am,sorry,you
do,not,happen,to,knowmrs
ferrars
i,am,sorry,i,do,_not_,said,elinor,in,great,astonishment,if
it,could,be,of,any,use,to,_you_,to,know,my,opinion
ofher
but,really,i,never,understood,that,you,were,at,all,connected,with
that,family,and,therefore,i,am,a,little,surprised,i,confess,at
